Raca,Idade,PN,Brix,Isolamento,Sexo,Novilha,GMD_base,GMD,Peso
Angus/Simental,133,38.454215562808194,35.25778981306465,1,1,0,0.716554479434101,0.731587443194176,108.2934952360754
Holandês/Girolando,107,45.66894636282006,25.501029912666944,2,0,0,0.42812288078419974,0.36050840343443846,94.9120756685617
Angus/Simental,44,47.48098129975166,25.52331701135069,1,1,0,0.5102548516726539,0.49111760556625567,65.5294593393217
Nelore,42,26.981030343980905,26.10038389589039,0,1,0,0.5497658611813042,0.6833161469878324,36.416741828824364
Holandês/Girolando,130,39.91581638133287,31.50854590132657,3,0,0,0.9066063460306574,0.8168774926072582,144.96718221011798
Nelore,115,35.37719327469995,27.170029646690427,1,1,0,0.4801355804126919,0.5159511577683761,73.43706562024744
Nelore,111,23.672302536830003,17.579776083984306,0,1,1,0.6363798014412438,0.5541135289193071,112.96829513348075
Nelore,10,32.59653374693838,29.613881539070018,1,1,0,0.5020097592325039,0.6028705691910734,35.71750209371626
Nelore,108,25.435895636735594,22.63641368221993,1,1,0,0.5555239259288867,0.49968939669277723,90.65337072321572
Angus/Simental,177,38.4611256519642,24.428620291357294,1,1,1,0.8596886426226871,0.9103564303428108,222.6091683749618
Guzerá,4,25.272142857799178,18.882984111298935,3,1,0,0.4671345951341783,0.4649478807548925,24.09796507435869
Holandês/Girolando,85,35.20994199649385,26.104808072495583,1,1,0,0.6006379355740047,0.6267898127720345,89.60086418343931
Holandês/Girolando,89,35.084490361708625,21.394502839729792,2,0,1,0.8430781137243479,0.7587338157342906,110.90644481527515
Guzerá,162,26.829243092761264,24.400678551973893,0,1,0,0.5043279930057916,0.37197760761616894,89.42588763680841
Holandês/Girolando,51,44.97769664081341,22.863603978556867,3,1,1,0.8054885854174088,0.6427927291399748,81.85672849355785
Nelore,86,28.54592328884024,31.700051206943407,2,0,0,0.48147511066153137,0.46374345590772986,48.83985638114977
Angus/Simental,130,38.315509214299475,31.929041200582358,1,0,0,0.8817675340305122,0.904360281661831,165.91741076742625
Cruzado ½ sangue,11,35.284696265164186,24.186052680858964,1,1,0,0.6700990001988072,0.5935972953903053,39.25279419940925
Cruzado ½ sangue,145,29.11352490794816,24.25591084547542,2,0,0,0.6878266388836125,0.5755843649479174,119.2579424083012
Holandês/Girolando,148,43.69846254206462,22.50622813460194,2,1,1,0.6951373708143551,0.448173893887052,127.80787199539111
Nelore,130,31.867700839709116,28.424025166011145,1,0,0,0.4994525018003499,0.4858579315530209,107.14312732353464
Angus/Simental,117,49.716318344376845,22.684320518666492,1,0,0,0.7198064767930782,0.563748844525465,121.66704344855223
Guzerá,135,24.871687428321252,22.314650901417203,2,1,0,0.4579539273910102,0.4617664184376186,99.06235595340952
Nelore,141,27.396713694161555,27.914371454659857,1,0,0,0.6459546062644786,0.6752467422013855,135.59227550179938
Guzerá,163,28.306897614721237,21.846803618733404,1,0,0,0.48070956912847707,0.4033449856552672,124.38342230932811
Cruzado ½ sangue,78,36.276416675648555,23.848979862205876,2,1,1,0.4753842049426711,0.40551608177669196,67.42893975838848
Holandês/Girolando,83,37.32456423311644,17.674756873956028,0,1,0,0.48686627047623243,0.5045323322197638,81.57364731216437
Cruzado ½ sangue,115,31.387349292279804,26.816761380492668,1,0,1,0.4500610032447533,0.3814931377299071,91.13744472246233
Cruzado ½ sangue,35,35.16452335287216,31.763467756727476,0,1,0,0.7079767833309336,0.7007632973689254,55.08248118485598
Nelore,155,26.103455157428684,26.884901491199166,0,1,0,0.43484956886265563,0.5188267547480687,80.11305724448019
Angus/Simental,139,36.15259705393243,29.84719667018922,1,1,0,0.7545098642214352,0.6652899877556125,137.86568059516705
Guzerá,114,26.268778302105304,20.615591455290676,1,0,0,0.5129745791616842,0.3558253589416675,63.338410382194404
Holandês/Girolando,55,44.97969342411129,24.945297128112802,1,0,0,0.6725585115853757,0.62149423559096,64.93568336610883
Nelore,63,26.883904843371607,20.22736030252244,2,1,0,0.593840520338237,0.5169457872874181,65.76282239266183
Angus/Simental,79,29.709269920861978,23.08893781767463,0,1,1,0.7382049067654105,0.7526150496933927,109.37295462488403
Nelore,120,22.29190886368626,27.08884590941002,3,0,1,0.279027025721905,0.06015638910565991,18.94812253413332
