Raca,Idade,PN,Brix,Isolamento,Sexo,Novilha,GMD_base,GMD,Peso
Angus/Simental,133,42.104685781895505,25.580692571261945,2,0,0,0.8691899324552577,0.6866312262822496,133.5848145145378
Holandês/Girolando,14,36.390027301316444,25.292333031751603,0,0,0,1.0518517712735789,1.1121778146640793,49.93984559803182
Angus/Simental,131,39.00930229737616,22.735500512126052,0,1,1,0.8602851447772939,0.828796130445952,146.60977909192593
Nelore,152,24.544666499410937,19.593512681702954,1,1,0,0.4934674214110244,0.4870918348261774,101.46335662236467
Holandês/Girolando,85,36.77772117558642,26.663332391226863,2,1,0,0.7524249097928072,0.8966541271955845,114.32236748921954
Nelore,92,26.633136559227346,24.05005503768612,1,1,1,0.6173329166057484,0.687230918644245,92.68348094022156
Nelore,56,32.14494348049916,27.553430099338602,0,1,1,0.457483927755278,0.5395497430855645,63.1856928298447
Nelore,174,31.802516925843793,27.160302197888925,3,0,0,0.4239200702779319,0.3447028294452621,92.77116821017135
Nelore,132,29.968869052657872,18.312951723811537,0,1,0,0.5436719071083211,0.5901234087603167,103.41231150845422
Angus/Simental,67,31.923103618750766,18.263111170169587,1,0,1,0.812886374310665,0.8833627778806122,90.31459725208539
Guzerá,32,25.06508169815084,20.977837125037887,2,1,0,0.3468782145778643,0.39600729934315915,37.17504294751041
Holandês/Girolando,40,36.26941758528637,19.77493836683733,3,0,0,0.5970967452197433,0.4126826288361978,55.83588478961422
Holandês/Girolando,84,44.348378783472455,27.021007103904402,0,1,1,0.7458549465338968,0.6688887784842932,99.26946285638576
Guzerá,169,29.534554558451553,25.40523870395167,0,1,0,0.5039637432607051,0.62312126082775,135.50419641098162
Holandês/Girolando,132,45.28192793015442,28.396735975141244,1,0,0,0.8428714663688845,0.8111954079288914,152.92411513447996
Nelore,39,26.356732032040426,25.585947269643672,0,0,0,0.4088632545923657,0.30172009577595965,41.01800366800467
Angus/Simental,154,25.672100949697345,24.834598327493477,1,0,0,0.9904989673466874,0.990455057258601,177.86781956175656
Cruzado ½ sangue,68,25.932152407479784,28.79891912137668,0,1,0,0.4708208312073463,0.529896496625178,64.03458154972475
Cruzado ½ sangue,153,38.686507912328835,25.878909358940195,2,1,0,0.41679199092889135,0.45400300368896934,103.88680464139733
Holandês/Girolando,44,37.99372530340088,24.272403853750877,1,0,0,0.6732250303578098,0.673109055231784,63.57547515123952
Nelore,111,26.372463836072107,29.921812135722742,3,1,1,0.4365541071753991,0.30873660972333744,54.933866653801246
Angus/Simental,166,45.39197132046306,24.46072353261116,2,0,0,0.7155430986348389,0.6910921268539977,162.07822681606
Guzerá,47,29.79547983646498,22.782637580328313,0,0,0,0.49299594649930667,0.45472881504917134,52.85190148824787
Nelore,125,29.085570526719252,20.648706964889403,2,0,0,0.5304225787892569,0.41308944286455795,82.9638198195372
Guzerá,177,25.119790726808077,26.812101836181647,2,1,0,0.41997095194130596,0.374013443083959,89.62676556340334
Cruzado ½ sangue,27,32.4715951487475,28.948202167369875,1,0,1,0.687592176783766,0.7099665353430074,50.23182245917202
Holandês/Girolando,16,41.13581399193733,23.79765039426628,3,0,0,0.6435062318017756,0.5046557415459593,48.90768675001691
Cruzado ½ sangue,121,39.40018912527843,29.231662495119355,2,0,0,0.761403135783024,0.8056619152184029,140.49452912407432
Cruzado ½ sangue,61,34.689869696948904,16.119939872113697,2,1,1,0.6201590522218863,0.6960777215810625,81.38518103244884
Nelore,13,31.541101615636993,23.778186500768342,2,1,0,0.4535352577133411,0.3849940997665218,38.530546137205185
Angus/Simental,86,43.261715490815774,23.839620351582255,4,1,0,0.5259132865380106,0.20291290206542045,61.539774380450694
Guzerá,135,22.490971996926742,21.09202251037061,2,1,1,0.4836496040124047,0.5103944124948477,94.7326744279815
Holandês/Girolando,52,43.77430946237021,33.53544415192749,0,1,0,0.5340414742932984,0.596754610808342,74.16594308153009
Nelore,60,27.96900935868436,23.735229469244956,2,0,1,0.41500381459952224,0.22717936048745282,40.62241716172579
Angus/Simental,152,26.67757161902255,22.369076913582266,2,1,1,0.7806575905519035,0.6792982958868307,129.60835729228629
Nelore,94,21.551406603049656,24.10384845373402,4,0,1,0.3722329938836608,0.1412555850818465,32.38264567719428
